...1	UMAP1	UMAP2	cluster	cell_id	selected_cluster	slide
4423	-2.2497818	4.753925	14	6281	14	02
4494	1.8300723	3.5153427	24	6377	24	02
4542	1.8410174	3.5222976	24	6464	24	02
4554	3.4462802	3.932534	47	6488	47	02
4706	2.6208863	4.2741494	18	6742	18	02
4837	2.964595	3.2571712	26	6894	26	02
4952	8.981638	3.797473	1	7025	1	02
5042	2.1163487	2.8176253	45	7215	45	02
5108	-1.514926	4.5699043	40	7289	40	02
5150	2.97205	2.4639268	2	7339	2	02
5161	5.731307	3.3896053	43	7354	43	02
5240	4.4787345	4.475575	33	7445	33	02
5334	2.9939675	3.3054495	26	7558	26	02
5336	0.07705821	4.6954165	42	7560	42	02
5358	2.098849	2.8313568	45	7587	45	02
5453	-2.2088292	5.3140855	21	7705	21	02
5519	0.8021317	3.653479	13	7794	13	02
5598	-1.5401328	4.5768433	40	7892	40	02
5772	3.433747	3.9033043	47	8114	47	02
5836	1.470955	4.2251368	29	8183	29	02
5909	3.6452436	4.6059947	4	8267	4	02
5945	-2.1668894	5.335276	21	8311	21	02
6162	-0.80090827	4.555601	8	8561	8	02
6225	2.9233098	2.4466817	2	8632	2	02
6228	-0.34474212	3.7632608	31	8635	31	02
6287	3.8298078	2.794439	17	8701	17	02
6295	4.520088	4.46056	33	8710	33	02
6326	-0.30820298	3.8056414	31	8746	31	02
6394	-0.55878204	5.5600657	30	8824	30	02
6519	-2.2454996	4.6960907	14	8965	14	02
6563	3.463572	3.9276452	47	9014	47	02
6678	4.5103426	4.5201235	33	9141	33	02
6694	-2.2512732	4.714092	14	9160	14	02
6723	0.06662175	4.7229333	42	9195	42	02
6730	2.8996615	3.276427	26	9204	26	02
6744	0.8051419	3.6403403	13	9222	13	02
6790	-0.54617417	5.5734069999999996	30	9301	30	02
6809	3.8440177	2.790708	17	9323	17	02
6812	0.7696559	3.6240573	13	9326	13	02
6814	-2.2010624	5.3783846	21	9328	21	02
6816	-0.8493874	4.599588	8	9331	8	02
6902	2.0798526	2.1871912	27	9495	27	02
6915	3.6199062	4.638378	4	9510	4	02
7101	1.8139836	3.5477364	24	9719	24	02
7152	-0.55058956	5.6252437	30	9778	30	02
7241	1.8430511	3.537926	24	9884	24	02
7502	5.016072	3.8785794	7	10169	7	02
7534	4.232675	3.6887167	41	10202	41	02
7635	3.8332481	2.761226	17	10310	17	02
7850	0.10808029	4.6881237	42	10548	42	02
7910	3.6324072	4.5748167	4	10620	4	02
8054	3.8346663	2.77254	17	10780	17	02
8074	4.1829653	3.7338598	41	10804	41	02
8260	-0.77790636	4.585513	8	11016	8	02
8475	3.4643333	3.9179647	47	11249	47	02
8518	8.925968	3.8042252	1	11296	1	02
8575	-2.2379582	4.716552	14	11359	14	02
8688	-1.8523148	4.1227493	44	11485	44	02
8927	-0.7831615	4.5890319999999996	8	11766	8	02
8985	-2.1624146	5.340371	21	11831	21	02
8989	1.216667	2.6977956	39	11835	39	02
9091	-1.830812	4.0737486	44	11957	44	02
9237	-2.2452471	4.682208	14	12134	14	02
9244	4.8290305	3.0057826	20	12142	20	02
9348	-0.82401407	4.5604887	8	12269	8	02
9487	0.23150091	3.1607864	10	12427	10	02
9561	-0.4378882	2.768311	35	12595	35	02
9564	4.504483	4.5259485	33	12598	33	02
9671	-2.1559043	5.351377	21	12709	21	02
9680	5.0111213	3.9281645	7	12718	7	02
9784	-1.5464935	4.560306	40	12829	40	02
9859	-2.1695297	5.372434	21	12907	21	02
9902	2.0459046	2.1865733	27	12954	27	02
9907	0.10101173	4.6991053	42	12959	42	02
9909	3.4694223	3.9121315	47	12961	47	02
9949	0.084829	4.671188	42	13004	42	02
9950	2.9390116	2.3629267	2	13005	2	02
10129	-1.5168062	4.518508	40	13196	40	02
10136	-2.170907	5.31773	21	13203	21	02
10158	-2.2172055	5.3658347	21	13226	21	02
10260	-1.5029283	4.5728645	40	13336	40	02
10499	4.4898133	4.52713	33	13589	33	02
10624	-1.325982	5.3623004	37	13721	37	02
10798	-0.3398549	3.8176074	31	13909	31	02
10863	-0.836083	4.566993	8	13978	8	02
11005	3.445357	3.8785083	47	14131	47	02
11042	3.480022	3.8954124	47	14175	47	02
11276	-2.1609442	5.3545356	21	14427	21	02
11371	3.4771204	3.9011874	47	14529	47	02
11450	10.018318	3.0224113	36	14621	36	02
11509	-2.1624165	5.331867	21	14690	21	02
11570	-1.3091359	5.3169756	37	14757	37	02
11578	5.748319	3.4314299	43	14765	43	02
11748	-2.1620445	5.3360634	21	14951	21	02
11776	5.0284386	3.914973	7	14979	7	02
11779	-1.3249748	5.3352733	37	14982	37	02
12064	9.108711	2.9399133	22	15298	22	02
12201	5.565449	4.446452	50	15454	50	02
12611	-1.3570365	5.3318663	37	16023	37	02
12613	-1.5165101	4.547854	40	16025	40	02
12635	-0.78932065	4.557617	8	16047	8	02
12809	0.21499015	3.1469219	10	16232	10	02
12862	1.8065941	3.5589027	24	16288	24	02
13025	8.955798	3.7904637	1	16463	1	02
13046	-1.520435	4.527195	40	16484	40	02
13524	9.964565	4.283268	3	16985	3	02
13545	9.981289	3.0529416	36	17007	36	02
13600	11.180403	5.507903	11	17064	11	02
13666	9.154742	5.347578	12	17132	12	02
13700	8.975505	3.7729461	1	17167	1	02
13726	10.619345	4.726669	32	17195	32	02
13760	11.223389	3.6268315	15	17232	15	02
14232	10.771185	6.4869943	28	17734	28	02
14265	9.708823	3.6319566	23	17769	23	02
14360	9.991686	3.0317557	36	17869	36	02
14530	9.918383	5.1705575	48	18048	48	02
14695	11.206654	3.6440592	15	18227	15	02
14853	10.64961	4.7594724	32	18395	32	02
15177	10.807443	3.1620998	19	18739	19	02
15231	9.892397	5.201396	48	18801	48	02
15587	10.512082	3.7598243	9	19175	9	02
15947	8.982015	3.7893937	1	19557	1	02
16062	9.246616	4.5680866	49	19683	49	02
16161	9.667835	3.608664	23	19790	23	02
16306	0.1020796	4.660137	42	20288	42	02
16366	-2.1739986	5.3787713	21	20353	21	02
16396	-0.7783539	4.6026897	8	20388	8	02
16479	-2.2620516	4.713875	14	20477	14	02
16588	-0.39857328	2.7563648	35	20609	35	02
16655	5.708667	3.403974	43	20685	43	02
16951	10.634567	4.780715	32	21035	32	02
16996	-2.2298481	4.7019567	14	21085	14	02
17176	-1.491593	4.562141	40	21282	40	02
17200	0.77849174	3.5809648	13	21308	13	02
17237	-1.3467104	5.2959085	37	21346	37	02
17303	5.0399866	3.886913	7	21416	7	02
17578	-0.8072589	4.5978923	8	21712	8	02
17631	2.6244614	4.241329	18	21772	18	02
17639	8.945258	3.8163643	1	21780	1	02
17708	-0.85620636	4.5736446	8	21852	8	02
17757	10.806321	3.1530716	19	21907	19	02
17795	8.986414	3.7806141	1	21948	1	02
17837	3.6646948	4.580655	4	21992	4	02
17994	8.961221	3.8254292	1	22167	1	02
18331	9.173087	5.3781176	12	22547	12	02
18452	-0.31980592	3.7565718	31	22677	31	02
18535	0.076260924	4.7279735	42	22769	42	02
18608	-1.571885	4.573391	40	22848	40	02
18684	2.6825752	4.2649746	18	22929	18	02
18821	9.282268	4.5815363	49	23075	49	02
19036	-0.42153704	2.825774	35	23749	35	02
19090	4.506511	4.471532	33	23812	33	02
19178	0.22807321	3.1271727	10	23918	10	02
19336	8.094729	4.397774	34	24111	34	02
19563	2.9602878	3.3058224	26	24894	26	02
19641	-0.6040748	5.5502067	30	24987	30	02
19790	5.7313185	3.3834722	43	25185	43	02
19880	9.276484	4.5950856	49	25318	49	02
20043	2.9802337	3.26649	26	25674	26	02
20045	2.9078295	2.4022925	2	25676	2	02
20060	-1.5003093	4.5764303	40	25694	40	02
20105	4.265895	3.7392454	41	25752	41	02
20106	-1.3310261	5.364513	37	25753	37	02
20152	-2.2490916	4.7492146	14	25814	14	02
20187	4.5097985	4.471674	33	25858	33	02
20286	3.8401277	2.741697	17	25975	17	02
20367	3.6367238	4.6408153	4	26063	4	02
20397	0.073493056	4.7095613	42	26097	42	02
20534	2.1024601	2.196015	27	26250	27	02
20541	0.21483998	3.087656	10	26259	10	02
20734	2.7017722	4.26245	18	26493	18	02
20956	2.9007633	2.407147	2	26758	2	02
21077	1.8196533	3.4919837	24	26894	24	02
21385	4.510691	4.4824524	33	27246	33	02
21554	5.0201206	3.875387	7	27432	7	02
21594	2.9847581	2.400158	2	27479	2	02
21703	8.1489	4.405857	34	27611	34	02
21821	8.19618	4.407519	34	27827	34	02
21850	8.109609	4.453624	34	27866	34	02
21930	3.813306	2.7926538	17	27969	17	02
22108	3.6326566	4.6452847	4	28209	4	02
22129	2.0552316	2.1602392	27	28232	27	02
22248	-1.3143075	5.36412	37	28381	37	02
22301	-2.2494826	4.712804	14	28456	14	02
22444	-2.2188377	5.341557	21	28631	21	02
23031	5.5614166	4.4889026	50	29338	50	02
23220	-2.2525983	4.7144737	14	29557	14	02
23372	0.8154644	3.585853	13	29732	13	02
23393	-0.84290445	4.557998	8	29755	8	02
23435	-0.8200903	4.559695	8	29806	8	02
23644	4.2515993	3.7101102	41	30128	41	02
23894	4.7717934	2.9192812	20	30409	20	02
24037	5.689571	3.4262729	43	30626	43	02
24044	4.262673	3.709101	41	30640	41	02
24581	1.1673148	2.6424367	39	31281	39	02
24650	1.1789407	2.6517377	39	31355	39	02
24715	1.1577655	2.667347	39	31422	39	02
24739	0.34100813	2.4076266	5	31448	5	02
25041	0.18261795	3.1461866	10	31779	10	02
25228	-1.1211742	3.517155	16	31975	16	02
25313	0.30373144	2.4584768	5	32062	5	02
25476	2.0930696	2.8274753	45	32234	45	02
25490	2.9732964	2.4254293	2	32250	2	02
25571	-0.42966518	2.8043795	35	32339	35	02
25575	2.046343	2.1941085	27	32343	27	02
25747	0.31858855	2.4075034	5	32528	5	02
25848	0.35416412	2.4527996	5	32636	5	02
26023	1.1695478	2.651245	39	32828	39	02
26325	0.34571925	2.4623852	5	33312	5	02
26412	2.0953834	2.1841743	27	33404	27	02
26474	-0.4033873	2.764572	35	33471	35	02
26573	4.1777635	3.6957414	41	33581	41	02
26672	-1.8308345	4.087816	44	33685	44	02
26718	0.37911984	2.4369133	5	33737	5	02
26772	5.0082073	3.8927073	7	33797	7	02
26783	1.8036866	3.5071526	24	33810	24	02
27355	2.9602902	2.366594	2	34569	2	02
27356	2.9556897	2.4705362	2	34570	2	02
27448	-0.5783096	5.6383314	30	34684	30	02
27459	2.926613	2.4319732	2	34699	2	02
27536	3.6407452	4.617334	4	34800	4	02
27597	2.9558647	3.2750938	26	34876	26	02
27631	2.031745	2.1753943	27	34920	27	02
27817	2.976624	2.4339182	2	35147	2	02
27959	3.4537451	3.9280698	47	35316	47	02
28022	2.9394305	2.392949	2	35384	2	02
28205	9.136829	2.8836367	22	35609	22	02
28233	2.0588298	2.8487391	45	35644	45	02
28279	-0.5951153	5.6387587	30	35745	30	02
28351	-0.582312	5.632163	30	35860	30	02
28367	1.2150928	2.6872303	39	35881	39	02
28588	2.0496542	2.201105	27	36281	27	02
28667	3.873313	2.7860932	17	36451	17	02
28752	1.793043	3.5431588	24	36603	24	02
29151	1.1830891	2.6952515	39	37394	39	02
29379	2.07412	2.8158696	45	37660	45	02
29385	0.3547577	2.4383972	5	37666	5	02
29469	3.6303313	4.633361	4	37756	4	02
29485	5.545888	4.4287696	50	37775	50	02
29526	4.7749977	2.93233	20	37821	20	02
29543	2.9509602	3.260795	26	37839	26	02
29565	-2.1803777	5.3492756	21	37862	21	02
29802	3.8543441	2.7300487	17	38176	17	02
29825	5.5364923	4.42725	50	38208	50	02
29883	1.1963958	2.676438	39	38279	39	02
29993	4.196304	3.7270806	41	38405	41	02
30001	8.191478	4.425085	34	38414	34	02
30018	5.7328014	3.4632583	43	38431	43	02
30255	3.6502273	4.5785556	4	38733	4	02
30460	-0.4333348	2.8165982	35	39047	35	02
30933	-0.8468905	4.5585103	8	39574	8	02
30944	-2.2091076	5.336605	21	39587	21	02
31015	-1.1401687	3.4906542	16	39672	16	02
31026	2.9067698	2.4048629	2	39683	2	02
31077	-1.317713	5.3374653	37	39738	37	02
31177	-0.6115583	5.5983434	30	39847	30	02
31245	-0.43428263	2.8310587	35	39926	35	02
31357	0.13586773	4.6591086	42	40060	42	02
31483	0.1284434	4.7100496	42	40214	42	02
31595	5.7561626	3.441464	43	40350	43	02
31656	-1.8511187	4.098022	44	40421	44	02
31837	5.5655065	4.435866	50	40628	50	02
31845	1.1800357	2.667707	39	40637	39	02
31978	2.9334564	3.3384225	26	40790	26	02
32019	1.8297406	3.5279722	24	40838	24	02
32025	0.35757053	2.395425	5	40848	5	02
32089	2.0768943	2.8711455	45	40922	45	02
32138	-1.8717967	4.1072345	44	40979	44	02
32628	-1.1420845	3.4865887	16	41576	16	02
32711	2.9596446	2.4172118	2	41665	2	02
32734	3.4411645	3.8879485	47	41691	47	02
32842	3.8080883	2.7816951	17	41814	17	02
32925	-1.3189923	5.366421	37	41909	37	02
33002	-1.3450598	5.354452	37	41992	37	02
33129	-1.5131792	4.533265	40	42137	40	02
33144	-2.253233	4.749587	14	42152	14	02
33160	-1.3407831	5.341923	37	42169	37	02
33167	-2.228764	5.3425612	21	42176	21	02
33403	2.9081779	2.4109352	2	42431	2	02
33544	5.0322833	3.9185877	7	42589	7	02
33550	-1.1136982	3.4496188	16	42596	16	02
33655	-0.45595446	2.7737231	35	42709	35	02
33688	-1.0985386	3.4780612	16	42745	16	02
33709	4.835455	2.9398208	20	42768	20	02
33777	-0.37037525	3.7993157	31	42841	31	02
33821	0.1909585	3.1545095	10	42889	10	02
33849	4.497098	4.4581776	33	42919	33	02
34026	1.4355391	4.229435	29	43115	29	02
34169	-2.2845092	4.7051063	14	43271	14	02
34297	0.05698665	4.6744456	42	43410	42	02
34439	-1.8470011	4.121317	44	43566	44	02
34446	2.1060798	2.847377	45	43574	45	02
34728	3.431987	3.885425	47	43967	47	02
34811	-2.169912	5.3480287	21	44061	21	02
34893	-2.1719193	5.372628	21	44150	21	02
35470	1.8257072	3.5768576	24	44772	24	02
35484	3.6546981	4.6454287	4	44789	4	02
35560	-2.2386403	4.704096	14	44870	14	02
35837	0.31703502	2.3916864	5	45165	5	02
35854	-1.4930131	4.5550723	40	45184	40	02
35976	-0.42066658	2.817451	35	45317	35	02
36128	0.09783143	4.66632	42	45479	42	02
36450	-0.60172296	5.578743	30	45831	30	02
36460	2.6497757	4.3027143	18	45843	18	02
36473	-1.3732752	5.3225584	37	45856	37	02
36535	-2.1946244	5.35666	21	45921	21	02
36743	-1.8670499	4.100211	44	46149	44	02
37046	3.6630137	4.5989737999999996	4	46484	4	02
37208	-1.173811	3.4515328	16	46657	16	02
37215	8.986047	3.8145218	1	46664	1	02
37278	-1.3423768	5.3097153	37	46730	37	02
37327	-0.4199739	2.7621157	35	46780	35	02
37333	-1.3232461	5.311709	37	46786	37	02
37364	0.067500845	4.7244864	42	46818	42	02
37378	2.8822353	2.4073076	2	46834	2	02
37465	-2.2791202	4.685652	14	46924	14	02
37479	1.8216915	3.5271559	24	46938	24	02
37545	-2.155152	5.3596463	21	47008	21	02
37660	-0.60893345	5.569507	30	47229	30	02
37766	3.8599708	2.7985277	17	47345	17	02
38031	0.75719404	3.6055322	13	47650	13	02
38300	5.021993	3.9332507	7	47951	7	02
38549	-1.5175792	4.583846	40	48228	40	02
38552	-0.6097809	5.5723734	30	48231	30	02
38630	-2.2735965	4.7447534	14	48312	14	02
38664	-0.5685654	5.621716	30	48347	30	02
38982	0.06556951	4.676659	42	48683	42	02
38998	5.72506	3.448165	43	48699	43	02
39160	-1.5538665	4.517407	40	48869	40	02
39348	1.4408429	4.2061296	29	49066	29	02
39363	4.4840474	4.5023985	33	49081	33	02
39655	4.481618	4.4602003	33	49392	33	02
39715	4.222465	3.721844	41	49454	41	02
39718	2.1022995	2.8473134	45	49458	45	02
40034	0.808361	3.5976527	13	49797	13	02
40113	0.772077	3.5834851	13	49884	13	02
40323	1.8048184	3.5526526	24	50107	24	02
40475	2.0660684	2.8170745	45	50261	45	02
40652	2.6785593	4.2514195	18	50447	18	02
40844	10.614356	7.1436186	38	50775	38	02
41155	9.21764	4.608241	49	51114	49	02
41337	9.871197	5.1508594	48	51309	48	02
41371	4.4952254	4.489197	33	51345	33	02
41433	10.5370455	3.7858663	9	51411	9	02
41479	10.599354	7.1638446	38	51460	38	02
41833	11.244426	5.554497	11	51836	11	02
41861	2.961497	3.3161573	26	51866	26	02
41871	4.813236	2.8900936	20	51876	20	02
42088	5.5240016	4.42903	50	52113	50	02
42379	4.7893205	2.9045916	20	52421	20	02
42385	11.20916	5.5260763	11	52427	11	02
42389	-2.1968677	5.356883	21	52431	21	02
42417	-0.7819802	4.5691137	8	52460	8	02
42418	9.986181	3.0560727	36	52462	36	02
42452	-1.5743916	4.5526814	40	52501	40	02
42767	10.55905	3.744206	9	52840	9	02
42841	9.972351	4.306201	3	52919	3	02
42900	-0.7914313	4.581002	8	52982	8	02
43072	9.688105	3.6242514	23	53165	23	02
43168	10.482827	5.6892657	46	53267	46	02
43314	9.939812	4.31739	3	53420	3	02
43582	-1.8732293	4.068898	44	53703	44	02
43629	5.0522394	3.9023962	7	53753	7	02
43679	0.3345313	2.4449053	5	53804	5	02
44043	5.028556	3.927191	7	54194	7	02
44307	-2.1674953	5.3196106	21	54476	21	02
44385	-0.40632695	2.762903	35	54559	35	02
44424	-0.80606973	4.559693	8	54601	8	02
44544	8.094961	4.4284854	34	54835	34	02
44739	9.138264	5.3507953	12	55053	12	02
44890	9.253229	4.5881276	49	55215	49	02
44930	9.247794	4.5945787	49	55259	49	02
45256	2.1102612	2.861956	45	55606	45	02
45278	10.6458	4.7457423	32	55630	32	02
45414	9.139838	2.9039855	22	55775	22	02
45493	10.7394905	6.4720755	28	55857	28	02
45586	10.602037	7.1354027	38	55956	38	02
45622	10.601167	7.1841645	38	55993	38	02
45943	5.5261693	4.4303155	50	56331	50	02
46097	10.605127	7.146819	38	56501	38	02
46102	9.237062	4.624975	49	56506	49	02
46146	1.3898922	4.2544045	29	56552	29	02
46333	9.683192	3.6019785	23	56754	23	02
46402	5.0620465	3.9063118	7	56831	7	02
46585	11.19387	5.572004	11	57029	11	02
46591	9.672959	3.586031	23	57035	23	02
46641	9.210895	4.6042337	49	57086	49	02
46648	10.573369	7.1809506	38	57093	38	02
46750	9.19919	4.5933995	49	57203	49	02
46778	9.706725	3.644796	23	57231	23	02
46798	5.698381	3.4463365	43	57253	43	02
46825	4.481777	4.4655323	33	57281	33	02
46828	9.99778	6.320493	6	57284	6	02
46850	2.9512162	2.399205	2	57307	2	02
47145	0.8265855	3.6229918	13	57623	13	02
47178	9.9686365	6.2780843	6	57658	6	02
47179	10.787424	3.1496553	19	57659	19	02
47949	-1.86485	4.070659	44	58468	44	02
48028	0.24055849	3.125331	10	58551	10	02
48149	2.0476816	2.201238	27	58680	27	02
48246	1.8794826	3.5272946	24	58787	24	02
48282	-0.34934962	3.8119073	31	58826	31	02
48359	-1.8764154	4.101547	44	59003	44	02
48603	5.513725	4.4609447	50	59278	50	02
48607	4.243103	3.7108028	41	59283	41	02
48826	-1.1287656	3.470664	16	59532	16	02
48918	5.7371044	3.4446	43	59639	43	02
49019	-1.5560807	4.57679	40	59748	40	02
49315	10.019684	3.0399444	36	60070	36	02
49337	5.709111	3.3618147	43	60095	43	02
49343	-2.156189	5.346418	21	60101	21	02
49363	-2.238315	4.7285624	14	60122	14	02
49622	-1.1727098	3.4670775	16	60400	16	02
49676	4.5350018	4.448684	33	60456	33	02
49733	-1.1504349	3.4833772	16	60517	16	02
49803	-1.2001563	3.4794772	16	60594	16	02
49887	-0.34634942	3.821869	31	60682	31	02
49889	-1.5537978	4.5624146	40	60684	40	02
49961	1.1843201	2.6527312	39	60762	39	02
50016	-0.33731782	3.810867	31	60820	31	02
50049	1.8642148	3.5427492	24	60857	24	02
50204	0.14948708	4.6852202	42	61021	42	02
50313	4.4935455	4.4687366	33	61140	33	02
50463	-0.34618872	3.8185053	31	61307	31	02
50502	1.4139049	4.2084727	29	61348	29	02
50591	5.6998425	3.3813734	43	61445	43	02
50596	2.6461134	4.24722	18	61451	18	02
50605	0.2262441	3.1613348	10	61460	10	02
50621	0.19148007	3.0953636	10	61476	10	02
50681	1.8314133	3.5274637	24	61541	24	02
50751	1.408527	4.26865	29	61614	29	02
50881	-1.5240827	4.5410805	40	61748	40	02
50920	0.7631412	3.5801847	13	61792	13	02
51020	3.480683	3.9102361	47	61899	47	02
51050	-0.86801577	4.5843763	8	61930	8	02
51069	5.0116625	3.9117272	7	61951	7	02
51500	-1.1053904	3.489411	16	62657	16	02
51504	-0.8446274	4.6398654	8	62662	8	02
51611	-0.83545464	4.561835	8	62807	8	02
51721	-0.3608361	3.8029413	31	62979	31	02
51789	5.726053	3.360946	43	63101	43	02
51911	-1.5621083	4.533832	40	63276	40	02
51935	-2.2765107	4.743168	14	63313	14	02
52074	5.0610027	3.9367278	7	63502	7	02
52080	5.019716	3.927862	7	63514	7	02
52304	-0.61924636	5.6241584	30	63845	30	02
52459	3.8512955	2.7286863	17	64017	17	02
52468	4.855738	2.9254844	20	64028	20	02
52500	4.187028	3.685568	41	64066	41	02
52551	8.079759	4.4347157	34	64126	34	02
52634	2.0539873	2.188863	27	64229	27	02
52644	-0.60033906	5.5938635	30	64240	30	02
52652	-1.3675247	5.3525696	37	64248	37	02
52699	5.5424724	4.4310765	50	64301	50	02
52740	2.8909316	2.4361145	2	64347	2	02
52797	-0.32921275	3.8285687	31	64412	31	02
52888	3.6126983	4.6148343	4	64573	4	02
53063	5.0416107	3.9089258	7	64833	7	02
53274	0.34185737	2.4422193	5	65127	5	02
53430	5.042508	3.921492	7	65302	7	02
53463	4.5083447	4.441878	33	65337	33	02
53544	-0.5825891	5.6252027	30	65428	30	02
53648	5.0627747	3.937061	7	65542	7	02
53664	-0.31253883	3.8308146	31	65558	31	02
53755	-1.377967	5.298591	37	65676	37	02
53768	4.539503	4.505453	33	65696	33	02
54245	11.215612	4.4464087	25	66389	25	02
54261	2.6901639	4.282587	18	66410	18	02
54269	10.770622	6.489983	28	66421	28	02
54375	2.0614214	2.8413584	45	66548	45	02
54804	1.1728722	2.6746254	39	67176	39	02
54842	2.6441615	4.319265	18	67219	18	02
54952	2.943116	3.3290265	26	67343	26	02
54980	1.3996917	4.2208233	29	67371	29	02
55003	2.6490045	4.215401	18	67394	18	02
55044	3.85113	2.7415462	17	67438	17	02
55129	2.6488261	4.317104	18	67530	18	02
55142	2.0747516	2.1857235	27	67544	27	02
55171	-1.8683313	4.0906167	44	67576	44	02
55186	-0.44461355	2.7678485	35	67592	35	02
55315	3.6474032	4.6402697999999996	4	67737	4	02
55475	5.0339723	3.8734827	7	67914	7	02
55604	3.8045135	2.7584207	17	68055	17	02
55685	1.1594304	2.65085	39	68143	39	02
55915	5.0207715	3.9276884	7	68389	7	02
56120	-0.5481763	5.605331	30	68608	30	02
56285	2.9303296	2.426839	2	68785	2	02
56380	3.857869	2.793664	17	68949	17	02
56629	2.0627718	2.8623197	45	69245	45	02
56633	-1.910554	4.095474	44	69249	44	02
56716	3.5129092	3.904388	47	69348	47	02
56741	0.37505856	2.430621	5	69378	5	02
56922	2.9352732	3.2570403	26	69605	26	02
56965	0.8349723	3.6191552	13	69660	13	02
56976	2.9336	3.270162	26	69680	26	02
57008	3.4505403	3.9279766	47	69716	47	02
57203	2.6661267	4.228551	18	69966	18	02
57238	4.2717304	3.7226515	41	70009	41	02
57552	2.107031	2.8241968	45	70458	45	02
57708	-0.39466953	2.8182058	35	70621	35	02
57844	3.8101354	2.773816	17	70772	17	02
57934	0.30139285	2.4438248	5	70866	5	02
57963	0.25245437	3.119101	10	70899	10	02
58005	0.34175804	2.4512165	5	70952	5	02
58366	3.458233	3.9425166	47	71412	47	02
58400	-0.54677105	5.595767	30	71471	30	02
58591	2.0667403	2.852039	45	71870	45	02
58826	3.669906	4.596372	4	72170	4	02
58886	-0.55338573	5.5873413	30	72262	30	02
58909	4.21149	3.7379425	41	72293	41	02
59055	5.683809	3.4041805	43	72471	43	02
59412	2.055687	2.1239727	27	72957	27	02
59695	-1.5282253	4.577256	40	73360	40	02
59789	3.653077	4.6127253	4	73496	4	02
59799	8.124373	4.422755	34	73510	34	02
59959	11.220975	4.4474983	25	73715	25	02
59977	9.969122	4.2721734	3	73737	3	02
60026	8.976718	3.833143	1	73795	1	02
60057	10.636601	4.767031	32	73833	32	02
60159	11.173254	5.553792	11	73948	11	02
60263	8.957372	3.792543	1	74063	1	02
60336	10.814562	3.1096005	19	74146	19	02
60364	9.99261	4.274491	3	74177	3	02
60535	8.99402	3.8075883	1	74363	1	02
60666	9.22417	4.6170707	49	74506	49	02
60676	9.0971050000000009	2.9232502	22	74516	22	02
60827	11.197417	4.4788775	25	74706	25	02
60936	10.012379	3.0345328	36	74843	36	02
61172	8.182035	4.4440284	34	75206	34	02
61228	8.927227	3.8052676	1	75270	1	02
61280	10.531595	3.7606978	9	75336	9	02
61288	2.9694476	3.287035	26	75344	26	02
61520	9.963552	3.0586576	36	75609	36	02
61625	9.989105	4.30107	3	75734	3	02
61724	10.514964	3.7679224	9	75849	9	02
61829	11.171392	5.530979	11	75967	11	02
61859	9.191474	5.42246	12	76002	12	02
62039	9.167471	5.3577538	12	76205	12	02
